0.832199546485	0.84	0.824126984127	0.84
0.918367346939	0.92	0.92380952381	0.92
0.886621315193	0.92	0.906031746032	0.92
0.934240362812	0.92	0.919365079365	0.92
0.880952380952	0.88	0.88	0.88
0.775396825397	0.76	0.732888888889	0.76
0.779081632653	0.76	0.74780952381	0.76
0.876700680272	0.88	0.88380952381	0.88
0.831349206349	0.84	0.822222222222	0.84
0.903540903541	0.916666666667	0.916005291005	0.916666666667
0.628968253968	0.72	0.688888888889	0.72
0.829081632653	0.8	0.80380952381	0.8
0.733333333333	0.8	0.765333333333	0.8
0.857142857143	0.92	0.906666666667	0.92
0.90306122449	0.84	0.842857142857	0.84
0.894557823129	0.84	0.84380952381	0.84
0.825	0.8	0.768	0.8
0.905272108844	0.84	0.85980952381	0.84
0.785884353741	0.72	0.696380952381	0.72
0.860805860806	0.875	0.865079365079	0.875
0.678911564626	0.68	0.680761904762	0.68
0.799319727891	0.8	0.790476190476	0.8
0.787301587302	0.84	0.803555555556	0.84
0.904761904762	0.96	0.946666666667	0.96
0.875850340136	0.84	0.848571428571	0.84
0.822959183673	0.76	0.739428571429	0.76
0.74858276644	0.68	0.663492063492	0.68
0.876700680272	0.88	0.88380952381	0.88
0.772619047619	0.76	0.730666666667	0.76
0.847985347985	0.875	0.858134920635	0.875
0.71462585034	0.72	0.700761904762	0.72
0.84693877551	0.8	0.80380952381	0.8
0.886621315193	0.92	0.906031746032	0.92
0.791383219955	0.84	0.826031746032	0.84
0.767857142857	0.76	0.786666666667	0.76
0.733843537415	0.68	0.670476190476	0.68
0.783333333333	0.72	0.710666666667	0.72
0.770578231293	0.8	0.782095238095	0.8
0.794387755102	0.8	0.779428571429	0.8
0.81978021978	0.875	0.859523809524	0.875
0.694727891156	0.72	0.69619047619	0.72
0.896145124717	0.92	0.903365079365	0.92
0.866213151927	0.84	0.820317460317	0.84
1.0	1.0	1.0	1.0
0.981859410431	0.96	0.959365079365	0.96
0.947845804989	0.92	0.923174603175	0.92
0.943594104308	0.88	0.873650793651	0.88
0.981859410431	0.96	0.959365079365	0.96
0.89693877551	0.84	0.829142857143	0.84
0.96336996337	0.958333333333	0.962301587302	0.958333333333
0.763492063492	0.76	0.742222222222	0.76
0.723639455782	0.76	0.754285714286	0.76
0.867346938776	0.76	0.762857142857	0.76
0.902380952381	0.84	0.841333333333	0.84
0.709863945578	0.72	0.706095238095	0.72
0.85119047619	0.8	0.806666666667	0.8
0.739795918367	0.64	0.64380952381	0.64
0.930272108844	0.88	0.88380952381	0.88
0.774376417234	0.72	0.694603174603	0.72
0.827838827839	0.833333333333	0.835317460317	0.833333333333
0.873299319728	0.8	0.79619047619	0.8
0.835034013605	0.88	0.877142857143	0.88
0.826530612245	0.8	0.791428571429	0.8
0.848639455782	0.88	0.880952380952	0.88
0.858843537415	0.84	0.850476190476	0.84
0.910430839002	0.88	0.879365079365	0.88
0.895975056689	0.84	0.833650793651	0.84
0.910714285714	0.84	0.84	0.84
0.742424242424	0.68	0.62303030303	0.68
0.980463980464	0.958333333333	0.957671957672	0.958333333333
0.901587301587	0.84	0.819555555556	0.84
0.886621315193	0.92	0.906031746032	0.92
0.834523809524	0.8	0.789333333333	0.8
0.918367346939	0.92	0.92380952381	0.92
0.965986394558	0.96	0.96380952381	0.96
0.922335600907	0.88	0.886031746032	0.88
0.882653061224	0.8	0.797142857143	0.8
0.807256235828	0.88	0.848253968254	0.88
0.879761904762	0.8	0.790666666667	0.8
0.81978021978	0.875	0.859523809524	0.875
0.72380952381	0.76	0.737333333333	0.76
0.931972789116	0.92	0.927619047619	0.92
0.927437641723	0.88	0.87746031746	0.88
0.918367346939	0.92	0.92380952381	0.92
0.892857142857	0.88	0.886666666667	0.88
0.926587301587	0.88	0.875555555556	0.88
0.913172541744	0.84	0.821506493506	0.84
0.705782312925	0.72	0.740952380952	0.72
0.866666666667	0.8	0.781333333333	0.8
0.794139194139	0.875	0.845634920635	0.875
0.889455782313	0.8	0.792380952381	0.8
0.863095238095	0.8	0.8	0.8
0.837662337662	0.84	0.82303030303	0.84
0.795238095238	0.8	0.768	0.8
0.849206349206	0.84	0.835555555556	0.84
0.836111111111	0.8	0.779555555556	0.8
0.871428571429	0.8	0.778666666667	0.8
0.761224489796	0.8	0.798476190476	0.8
0.794063079777	0.72	0.698701298701	0.72
0.860805860806	0.875	0.865079365079	0.875
