7.47620,7.57883,-5.04671,9.79856,-1.87552,-7.26131,-8.21604,0.23495,1.19155,-9.23109,1.99527,-8.34285,-6.33817,-4.12608,1.92976,5.20317,4.13797,3.38207,-1.67985,-0.38417,2.00839,-2.81700,7.28979,6.02496,-3.87536,-6.02567,2.32683,-6.64814,9.29666,9.80094,-9.46493,-8.39408,6.86062,-9.12279,-8.42145,1.10039,-5.65178,-2.99091,-3.08207,-8.73924,-3.73095,2.88307,0.82938,2.92609,-2.02130,0.71683,-6.47451,1.24208,0.64672,1.49717,-1.48863,9.27326,-9.81924,9.83351,0.41619,2.88047,1.11570,0.33896,1.63606,-6.70349,-4.89753,-0.98156,-1.34902,-2.64112,2.03383,-2.36444,-5.75109,-5.86314,-4.57700,-3.48250,-6.20710,2.08381,4.10314,-8.33015,2.73708,8.40725,4.60004,-6.91605,-8.28899,-4.95915,-3.47727,-7.63537,3.69059,0.11681,-8.59724,-7.80189,-0.30716,0.96665,4.46649,8.31762,-1.70986,0.22692,6.08779,-0.31370,-1.12080,3.00000
-5.95048,6.18872,6.09232,-8.88878,5.82530,-1.07271,7.02033,-2.75856,-6.00635,7.29378,2.04299,6.63873,-9.61621,3.95686,5.11358,-1.97803,-6.12084,-6.63447,7.91195,4.67960,7.91247,-4.63169,3.26782,-1.33740,0.34527,1.38672,-9.36065,7.35760,-3.08693,0.76220,-9.82263,-9.04977,8.62676,-5.61215,4.55390,-2.20779,4.78671,3.08779,8.40015,2.37027,-9.27725,-7.76511,5.15500,-0.75281,1.99701,7.37843,0.14409,6.29017,3.17508,-0.84776,-5.38532,6.65071,0.34750,-9.50695,-6.88530,8.18823,-9.26754,-0.60049,-8.28940,0.85362,3.93808,-9.02528,8.68056,-1.37465,9.60737,-2.33402,1.58625,-4.68085,-6.60559,0.26937,9.99687,-0.09722,-3.04877,-6.26119,-9.23024,1.04580,-0.31666,7.14872,-1.82498,-4.50681,10.10528,5.95486,-8.71560,-3.70826,-8.42223,4.76974,-4.86960,-3.12582,3.12090,6.92681,4.50328,-1.84177,5.71935,-2.20673,3.38270,1.00000
-6.36742,6.76240,6.74543,-0.80531,-5.46002,-10.06836,0.84507,0.21103,-9.06182,1.33417,9.52715,6.18190,1.75168,5.88136,5.32547,-1.00311,-2.20892,2.61573,-7.88010,-5.98615,-8.18124,10.09656,6.10375,-0.90299,-6.35600,-9.97002,3.73778,-1.22156,9.01352,0.60710,-7.35004,2.62878,-9.42301,0.17213,6.56579,-1.46196,-0.81223,8.44845,4.40698,1.20011,-8.33624,4.91469,-3.24051,7.35338,2.27578,-1.11615,2.27521,-7.30695,-2.32729,8.80799,0.94736,0.77478,-5.23229,2.18336,-6.23054,9.30517,-4.48606,1.67801,5.48979,3.84573,5.36759,1.77229,-7.55643,3.38671,9.09201,-6.79636,6.43169,-1.65734,0.49415,-3.15168,1.35608,-0.69335,-1.05691,-0.93719,4.70055,5.11041,-2.74155,-7.88491,-1.25279,-5.39816,1.91282,8.53579,-7.98848,-8.51777,-8.31805,-2.23061,-8.60990,-8.26990,3.00011,1.81382,-2.49348,2.56469,-8.16320,2.02900,9.35488,2.00000
-5.93574,6.02297,6.18843,-8.81075,5.75020,-1.09318,7.13956,-2.89555,-6.07079,7.47512,2.19309,6.60997,-9.42460,4.05047,5.13732,-1.87797,-6.21011,-6.77846,7.73051,4.62568,7.73141,-4.59235,3.32336,-1.30930,0.33032,1.42241,-9.55180,7.48605,-3.06461,0.56747,-9.74950,-9.05412,8.73609,-5.60814,4.53613,-2.00834,4.82387,3.11859,8.44016,2.30760,-9.10685,-7.65581,5.04304,-0.99763,2.01539,7.34040,-0.15641,6.44149,3.16146,-0.83273,-5.31978,6.66948,0.24709,-9.37700,-6.89018,8.06990,-9.37214,-0.67592,-8.64234,0.80804,3.99618,-8.93874,8.73236,-1.41757,9.43842,-2.41864,1.53984,-4.31529,-6.23353,0.08906,9.84086,0.28581,-3.31636,-6.26199,-9.13812,1.12721,-0.45941,7.17410,-1.77136,-4.81496,9.97662,5.79323,-8.84820,-3.59688,-8.39445,4.96244,-4.69280,-2.85504,3.05456,6.79210,4.45893,-1.97723,5.53902,-2.29964,3.25175,1.00000
-6.10193,6.20291,6.21387,-8.78579,5.89492,-1.05804,6.88780,-2.86057,-6.05627,7.47559,2.06278,6.75342,-9.45615,4.18804,5.33238,-2.26416,-6.10508,-6.61062,7.79337,4.52908,7.85468,-4.65615,3.28086,-1.17944,0.45193,1.26059,-9.26639,7.61795,-3.01828,0.65163,-9.89417,-9.06731,8.71541,-5.81923,4.36914,-2.04890,4.94215,2.97361,8.55548,2.17668,-9.20470,-7.76576,5.23112,-0.96507,2.26124,7.13446,0.06655,6.28443,2.91609,-0.79959,-5.31604,6.58823,0.19326,-9.53128,-6.93398,8.10900,-9.42222,-0.30332,-8.46510,0.93705,4.02175,-8.81886,8.88343,-1.42408,9.47433,-2.50732,1.64707,-4.25096,-6.43957,0.12251,10.08692,0.21804,-3.12193,-6.06999,-9.10395,1.19540,-0.25138,7.04007,-1.85776,-4.71567,10.09561,5.93087,-8.74434,-3.76091,-8.29746,4.89879,-5.15719,-3.02563,3.20161,6.75997,4.48445,-1.74385,5.48382,-2.08401,3.29140,1.00000
-6.49945,6.97333,6.66613,-0.65408,-5.26227,-9.85966,0.81220,0.14521,-9.13960,1.23643,9.66505,6.15606,1.75012,5.74511,5.50089,-1.06483,-2.21318,2.57303,-8.00299,-6.26129,-8.30513,10.01007,6.15209,-1.11932,-6.56055,-9.86043,3.67686,-1.09688,9.08720,0.61388,-7.34106,2.81721,-9.21533,0.13920,6.57347,-1.25357,-0.58118,8.22295,4.34367,1.07289,-8.63448,4.84106,-3.33823,7.21635,2.39949,-1.18171,2.55476,-7.27806,-2.36281,8.88407,0.69051,0.74080,-5.32313,2.18871,-6.10702,9.24338,-4.60616,1.65495,5.54878,4.02126,5.27332,1.75130,-7.49948,3.43951,9.27781,-6.69889,6.33132,-1.55435,0.71957,-3.02171,1.59015,-0.64581,-1.13197,-0.71865,4.41655,4.99235,-2.45520,-7.90458,-1.26977,-5.31421,1.79574,8.65072,-8.07154,-8.57684,-8.33300,-2.24701,-8.33229,-8.41253,3.10327,1.79374,-2.38150,2.71055,-8.10391,1.91240,9.62745,2.00000
-6.07036,6.28703,6.12940,-8.88144,5.96158,-0.99493,7.13097,-2.72496,-6.01989,7.53702,2.16405,6.44656,-9.29425,4.05514,5.42057,-2.10889,-6.05191,-6.51795,7.87059,4.48479,7.87757,-4.73950,3.30717,-1.29450,0.24141,1.28368,-9.30682,7.35330,-2.94336,0.72075,-9.87030,-9.02041,8.58379,-5.76564,4.45402,-1.97716,4.68463,3.05287,8.63717,2.23805,-9.24153,-7.66215,5.26709,-0.85018,2.09088,7.16878,0.02232,6.33270,2.80073,-0.91277,-5.25728,6.70856,0.19866,-9.57499,-6.72625,8.33046,-9.33698,-0.64188,-8.45532,0.87018,3.80871,-9.01503,8.82221,-1.27077,9.32758,-2.42541,1.71958,-4.33220,-6.41129,0.27018,10.07645,0.29394,-3.01679,-6.24765,-9.14199,0.96639,-0.41562,7.15502,-1.78274,-4.83327,9.72399,6.07555,-8.68960,-3.68469,-8.41670,4.91611,-4.97528,-2.83157,3.30206,6.57477,4.49184,-1.86313,5.71672,-2.25570,3.38269,1.00000
-6.23444,7.14600,6.79995,-0.66640,-5.37861,-10.03222,0.79895,0.07934,-9.07180,1.44490,9.60766,6.21268,1.72734,5.73819,5.43151,-1.09421,-2.05164,2.59044,-7.91598,-6.22618,-8.16650,10.01610,6.16695,-0.99276,-6.27495,-9.96440,3.64772,-1.19960,9.10166,0.59993,-7.28727,2.66913,-9.34638,0.14936,6.30026,-1.39566,-0.70794,8.45547,4.39032,1.07615,-8.50131,4.84565,-3.21083,6.91345,2.23105,-1.07040,2.41958,-7.30924,-2.28365,8.81815,0.85353,0.90300,-5.11820,2.16859,-6.22164,9.25545,-4.49470,1.60034,5.39218,4.11822,5.38432,1.88215,-7.61691,3.50292,9.17274,-6.64672,6.37612,-1.51854,0.63233,-3.09929,1.49043,-0.82691,-1.28223,-0.92852,4.46719,4.98227,-2.56139,-7.66464,-1.10321,-5.34625,1.80375,8.72513,-8.05899,-8.36574,-8.28788,-2.39359,-8.56031,-8.23883,3.03108,2.01614,-2.56378,2.65725,-7.92078,2.06496,9.64251,2.00000
-6.20590,6.95554,6.61394,-0.69170,-5.72236,-9.88398,0.70064,0.24140,-8.95330,1.32238,9.67751,6.06013,1.77068,5.86924,5.44262,-1.18582,-2.08343,2.57125,-7.96974,-6.24224,-8.26487,9.87031,6.35028,-0.98306,-6.39215,-9.87696,3.69191,-1.06615,9.13186,0.75822,-7.34241,2.77357,-9.30776,0.24827,6.44916,-1.19691,-0.66196,8.32858,4.52880,1.09903,-8.62922,4.72741,-3.30466,7.16817,2.29922,-1.14748,2.42952,-7.35620,-2.28010,8.83743,0.70496,0.73165,-5.40279,2.34775,-6.05117,9.22471,-4.73879,1.50693,5.49543,3.69562,5.39194,1.81688,-7.66799,3.43210,9.22525,-6.69205,6.35861,-1.61684,0.63543,-3.03695,1.49853,-0.66235,-1.30711,-0.79813,4.59140,4.89654,-2.60600,-7.60682,-1.10578,-5.24400,1.93138,8.72702,-8.14803,-8.53649,-8.37640,-2.31591,-8.68474,-8.37922,2.97389,1.69164,-2.57651,2.82895,-8.04167,1.85881,9.45916,2.00000
-6.09089,5.97309,5.99967,-8.92486,5.93524,-0.95320,7.12386,-2.75239,-5.94130,7.35580,2.02057,6.66202,-9.57989,4.10642,5.19570,-2.06065,-6.35982,-6.76185,7.73493,4.60903,7.62864,-4.65806,3.29309,-1.31253,0.40129,1.34207,-9.17252,7.46818,-2.85642,0.92537,-9.79706,-8.69384,8.63136,-5.71632,4.36972,-2.06384,4.79012,3.01557,8.54346,2.28432,-9.12102,-7.81093,5.30222,-0.90314,2.22166,7.11999,0.08489,6.30758,2.83947,-0.82611,-5.40960,6.72852,0.34793,-9.57210,-6.85731,8.16214,-9.33108,-0.51562,-8.37217,0.82860,3.90660,-8.99934,8.69818,-1.45854,9.60195,-2.45936,1.42357,-4.55293,-6.41661,0.24396,9.89017,0.06044,-3.06092,-6.14077,-9.37488,1.12377,-0.26106,7.28837,-1.84324,-4.54424,10.01298,5.96691,-8.54045,-3.68838,-8.35163,4.91976,-4.93430,-2.90095,3.12070,6.80720,4.47359,-1.73625,5.50135,-2.23777,3.13742,1.00000
